"taxon_key","scientific_name","common_name","phylum","sub_phylum","super_class","class","super_order","order","suborder_infraorder","family","genus","species","comments_names","is_retired","taxon_group_id","taxon_level_id","functional_group_id","commercial_group_id","commercial","isscaap_id","cell_id","super_target","fb_spec_code","slb_spec_code","cla_code","ord_code","fam_code","gen_code","spe_code","slb_cla_code","slb_ord_code","slb_fam_code","slb_gen_code","is_use","is_taxa_used","is_mariculture_only","is_baltic_only","sl_max","slbl_max_type","sl_max_2","comments_sl_max","tl","se_tl","comments_tl","lat_north","lat_south","min_depth","max_depth","loo","woo","k","a","b","comments_growth","has_habitat_index","has_map","map_year","vulnerability","resilience","updated_by","date_updated","lineage","true_min_depth","true_max_depth"
608203,"Pastinachus sephen","Cowtail stingray","Chordata","Vertebrata","Osteichthyes","Elasmobranchii","Batoidea","Myliobatiformes","NA","Dasyatidae","Pastinachus","sephen","",f,,6,1,1,,,,,8203,,4,65,20,1025,8203,,,,,f,f,f,f,,"",,"",,,"",,,0,60,,,,,,"",t,t,,"90","Very low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Elasmobranchii.Batoidea.Myliobatiformes.NA.Dasyatidae.Pastinachus.Sephen","",""
604448,"Pentaprion longimanus","Longfin mojarra","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Gerreidae","Pentaprion","longimanus","",f,,6,1,1,,,,,4448,,6,60,326,4801,4448,,,,,f,f,f,f,,"",,"",,,"",,,15,220,,,1.03,0.0117,3.05,"",t,t,,"13.88","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Gerreidae.Pentaprion.Longimanus","",""
607625,"Plectorhinchus flavomaculatus","Lemonfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Haemulidae","Plectorhinchus","flavomaculatus","",f,,6,1,1,,,,,7625,,6,60,327,3342,7625,,,,,f,f,f,f,,"",,"",,,"",,,2,25,,,0.18,0.017,3.02,"",t,t,,"47.05","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Haemulidae.Plectorhinchus.Flavomaculatus","",""
604470,"Polydactylus sextarius","Blackspot threadfin","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Polynemidae","Polydactylus","sextarius","",f,,6,1,1,,,,,4470,,6,60,361,5203,4470,,,,,f,f,f,f,,"",,"",,,"",,,16,73,,,0.37,0.0148,3.04,"",t,t,,"31.1","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Polynemidae.Polydactylus.Sextarius","",""
607707,"Pomadasys furcatus","Banded grunter","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Haemulidae","Pomadasys","furcatus","",f,,6,1,1,,,,,7707,,6,60,327,3076,7707,,,,,f,f,f,f,,"",,"",,,"",,,0,50,,,0.2,0.0155,2.98,"",t,t,,"50.51","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Haemulidae.Pomadasys.Furcatus","",""
604571,"Protonibea diacanthus","Blackspotted croaker","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sciaenidae","Protonibea","diacanthus","",f,,6,1,1,,,,,4571,,6,60,331,5245,4571,,,,,f,f,f,f,,"",,"",,,"",,,1,100,,,0.4,0.00832,3.06,"",t,t,,"44.71","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sciaenidae.Protonibea.Diacanthus","",""
602549,"Pseudobatos productus","Shovelnose guitarfish","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Rhinopristiformes","NA","Rhinobatidae","Pseudobatos","productus","",f,,6,1,1,,,,,2549,,4,66,17,11104,2549,,,,,f,f,f,f,,"",,"",,,"",,,1,91,,,0.1,0.00295,3.05,"",t,t,,"77.3","Low","Deng","2019-11-21","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Rhinopristiformes.NA.Rhinobatidae.Pseudobatos.Productus","",""
600938,"Pterocaesio tessellata","One-stripe fusilier","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Caesionidae","Pterocaesio","tessellata","",f,,6,1,1,,,,,938,,6,60,459,288,938,,,,,f,f,f,f,,"",,"",,,"",,,1,30,,,0.72,0.0132,3.16,"",t,t,,"20.25","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Caesionidae.Pterocaesio.Tessellata","",""
623163,"Rhinobatos annandalei","Annandale's guitarfish","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Rhinopristiformes","NA","Rhinobatidae","Rhinobatos","annandalei","",f,,6,1,1,,,,,23163,,4,66,17,1540,23163,,,,,f,f,f,f,,"",,"",,,"",,,,90,,,0.23,0.00316,3.11,"",t,t,,"47.4","Low","Deng","2019-11-21","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Rhinopristiformes.NA.Rhinobatidae.Rhinobatos.Annandalei","",""
605016,"Rhinobatos rhinobatos","Common guitarfish","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Rhinopristiformes","NA","Rhinobatidae","Rhinobatos","rhinobatos","",f,,6,1,1,,,,,5016,,4,66,17,1540,5016,,,,,f,f,f,f,,"",,"",,,"",,,0,100,,,0.14,0.00166,3.09,"",t,t,,"65.31","Medium","Deng","2019-11-21","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Rhinopristiformes.NA.Rhinobatidae.Rhinobatos.Rhinobatos","",""
601513,"Sardinella melanura","Blacktip sardinella","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Clupeidae","Sardinella","melanura","",f,,6,1,1,,,,,1513,,6,28,43,3475,1513,,,,,f,f,f,f,,"",,"",,,"",,,0,50,,,0.7,0.0112,3.02,"",t,t,,"20.95","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Clupeidae.Sardinella.Melanura","",""
601412,"Sarotherodon melanotheron","Blackchin tilapia","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Cichlidae","Sarotherodon","melanotheron","",f,,6,1,1,,,,,1412,,6,60,349,1934,1412,,,,,f,f,f,f,,"",,"",,,"",,,3,50,,,0.39,0.0144544,3.03,"",t,t,,"16.36","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Cichlidae.Sarotherodon.Melanotheron","",""
605018,"Scarus hoefleri","Guinean parrotfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scaridae","Scarus","hoefleri","",f,,6,1,1,,,,,5018,,6,60,364,4784,5018,,,,,f,f,f,f,,"",,"",,,"",,,1,15,,,0.32,0.011,3,"",t,t,,"35.65","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scaridae.Scarus.Hoefleri","",""
601154,"Scarus iseri","Striped parrotfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scaridae","Scarus","iseri","",f,,6,1,1,,,,,1154,,6,60,364,4784,1154,,,,,f,f,f,f,,"",,"",,,"",,,3,25,,,1.24,0.011,3.02,"",t,t,,"17.19","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scaridae.Scarus.Iseri","",""
601156,"Scarus taeniopterus","Princess parrotfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scaridae","Scarus","taeniopterus","",f,,6,1,1,,,,,1156,,6,60,364,4784,1156,,,,,f,f,f,f,,"",,"",,,"",,,2,25,,,0.58,,,"",t,t,,"24.71","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scaridae.Scarus.Taeniopterus","",""
601157,"Scarus vetula","Queen parrotfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scaridae","Scarus","vetula","",f,,6,1,1,,,,,1157,,6,60,364,4784,1157,,,,,f,f,f,f,,"",,"",,,"",,,3,25,,,0.6,0.0144544,3.05,"",t,t,,"27.88","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scaridae.Scarus.Vetula","",""
605019,"Scorpaena angolensis","Angola rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Scorpaenidae","Scorpaena","angolensis","",f,,6,1,1,,,,,5019,,6,59,264,4531,5019,,,,,f,f,f,f,,"",,"",,,"",,,20,311,,,0.22,0.0132,3.01,"",t,t,,"36.28","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Scorpaenidae.Scorpaena.Angolensis","",""
603943,"Scorpaena guttata","California scorpionfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Scorpaenidae","Scorpaena","guttata","",f,,6,1,1,,,,,3943,,6,59,264,4531,3943,,,,,f,f,f,f,,"",,"",,,"",,,1,183,,,0.18,0.0195,3.07,"",t,t,,"56.62","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Scorpaenidae.Scorpaena.Guttata","",""
603957,"Sebastes caurinus","Copper rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","caurinus","",f,,6,1,1,,,,,3957,,6,59,573,2902,3957,,,,,f,f,f,f,,"",,"",,,"",,,10,183,,,0.12,,,"",t,t,,"58.06","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Caurinus","",""
603961,"Sebastes constellatus","Starry rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","constellatus","",f,,6,1,1,,,,,3961,,6,59,573,2902,3961,,,,,f,f,f,f,,"",,"",,,"",,,24,274,,,0.09,,,"",t,t,,"66.62","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Constellatus","",""
603964,"Sebastes diploproa","Splitnose rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","diploproa","",f,,6,1,1,,,,,3964,,6,59,573,2902,3964,,,,,f,f,f,f,,"",,"",,,"",,,0,800,,,0.11,,,"",t,t,,"65.67","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Diploproa","",""
603978,"Sebastes maliger","Quillback rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","maliger","",f,,6,1,1,,,,,3978,,6,59,573,2902,3978,,,,,f,f,f,f,,"",,"",,,"",,,0,274,,,0.09,,,"",t,t,,"64.3","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Maliger","",""
603981,"Sebastes melanostomus","Blackgill rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","melanostomus","",f,,6,1,1,,,,,3981,,6,59,573,2902,3981,,,,,f,f,f,f,,"",,"",,,"",,,124,769,,,0.05,,,"",t,t,,"70.41","Very low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Melanostomus","",""
6948876,"Chione californiensis","California venus","Mollusca","NA","NA","Bivalvia","Heterodonta","Veneroida","NA","Veneridae","Chione","californiensis","",f,,6,1,1,,,,,,48876,,,,,,1062,10261,1881,2565,f,f,f,f,,"",,"",,,"",,,,,,,,,,"",t,t,,"","","Deng","2019-11-21","Mollusca.NA.NA.Bivalvia.Heterodonta.Veneroida.NA.Veneridae.Chione.Californiensis","",""
603982,"Sebastes miniatus","Vermilion rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","miniatus","",f,,6,1,1,,,,,3982,,6,59,573,2902,3982,,,,,f,f,f,f,,"",,"",,,"",,,15,274,,,0.06,,,"",t,t,,"63.13","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Miniatus","",""
603983,"Sebastes mystinus","Blue rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","mystinus","",f,,6,1,1,,,,,3983,,6,59,573,2902,3983,,,,,f,f,f,f,,"",,"",,,"",,,0,550,,,0.16,,,"",t,t,,"56.48","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Mystinus","",""
603984,"Sebastes nebulosus","China rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","nebulosus","",f,,6,1,1,,,,,3984,,6,59,573,2902,3984,,,,,f,f,f,f,,"",,"",,,"",,,3,128,,,0.12,,,"",t,t,,"56.17","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Nebulosus","",""
603996,"Sebastes ruberrimus","Yelloweye rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","ruberrimus","",f,,6,1,1,,,,,3996,,6,59,573,2902,3996,,,,,f,f,f,f,,"",,"",,,"",,,15,549,,,0.04,,,"",t,t,,"73.46","Very low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Ruberrimus","",""
604002,"Sebastes serranoides","Olive rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","serranoides","",f,,6,1,1,,,,,4002,,6,59,573,2902,4002,,,,,f,f,f,f,,"",,"",,,"",,,0,146,,,0.26,0.00933,3.04,"",t,t,,"46.18","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Serranoides","",""
604455,"Secutor insidiator","Pugnose ponyfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Leiognathidae","Secutor","insidiator","",f,,6,1,1,,,,,4455,,6,60,318,8715,4455,,,,,f,f,f,f,,"",,"",,,"",,,10,150,,,1.02,0.0132,2.98,"",t,t,,"13.78","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Leiognathidae.Secutor.Insidiator","",""
613020,"Seriolella violacea","Palm ruff","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Centrolophidae","Seriolella","violacea","",f,,6,1,1,,,,,13020,,6,60,421,7032,13020,,,,,f,f,f,f,,"",,"",,,"",,,,500,,,0.21,,,"",t,t,,"49.8","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Centrolophidae.Seriolella.Violacea","",""
603589,"Seriphus politus","Queen croaker","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sciaenidae","Seriphus","politus","",f,,6,1,1,,,,,3589,,6,60,331,5913,3589,,,,,f,f,f,f,,"",,"",,,"",,,1,21,,,0.57,0.00562,3.09,"",t,t,,"31.04","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sciaenidae.Seriphus.Politus","",""
614418,"Serranus atricauda","Blacktail comber","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Serranidae","Serranus","atricauda","",f,,6,1,1,,,,,14418,,6,60,289,5359,14418,,,,,f,f,f,f,,"",,"",,,"",,,5,90,,,0.11,0.00813,3.09,"",t,t,,"60.74","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Serranus.Atricauda","",""
604623,"Siganus doliatus","Barred spinefoot","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Siganidae","Siganus","doliatus","",f,,6,1,1,,,,,4623,,6,60,413,3273,4623,,,,,f,f,f,f,,"",,"",,,"",,,2,15,,,0.8,0.0141,3.1,"",t,t,,"19.12","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Siganidae.Siganus.Doliatus","",""
604617,"Siganus puellus","Masked spinefoot","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Siganidae","Siganus","puellus","",f,,6,1,1,,,,,4617,,6,60,413,3273,4617,,,,,f,f,f,f,,"",,"",,,"",,,1,30,,,0.66,0.0126,2.97,"",t,t,,"23.62","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Siganidae.Siganus.Puellus","",""
604629,"Siganus vulpinus","Foxface","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Siganidae","Siganus","vulpinus","",f,,6,1,1,,,,,4629,,6,60,413,3273,4629,,,,,f,f,f,f,,"",,"",,,"",,,1,30,,,0.8,,,"",t,t,,"19.12","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Siganidae.Siganus.Vulpinus","",""
614394,"Solea elongata","Elongate sole","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Pleuronectiformes","NA","Soleidae","Solea","elongata","",f,,6,1,1,,,,,14394,,6,61,441,579,14394,,,,,f,f,f,f,,"",,"",,,"",,,8,28,,,0.29,0.0107,3.07,"",t,t,,"34.1","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Soleidae.Solea.Elongata","",""
603678,"Sphyraena argentea","Pacific barracuda","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sphyraenidae","Sphyraena","argentea","",f,,6,1,1,,,,,3678,,6,60,360,997,3678,,,,,f,f,f,f,,"",,"",,,"",,,0,18,,,0.14,,,"",t,t,,"68.56","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sphyraenidae.Sphyraena.Argentea","",""
600909,"Sphyrna corona","Scalloped bonnethead","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Sphyrnidae","Sphyrna","corona","",f,,6,1,1,,,,,909,,4,8,12,30,909,,,,,f,f,f,f,,"",,"",,,"",,,0,200,,,0.33,0.00347,3.12,"",t,t,,"37.12","Very low","Deng","2019-11-21","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Sphyrnidae.Sphyrna.Corona","",""
605079,"Spicara melanurus","Blackspot picarel","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sparidae","Spicara","melanurus","",f,,6,1,1,,,,,5079,,6,60,330,3883,5079,,,,,f,f,f,f,,"",,"",,,"",,,100,250,,,0.25,0.0141,3.01,"",t,t,,"35.99","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Spicara.Melanurus","",""
610167,"Stomias affinis","G�nther's boafish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Stomiiformes","NA","Stomiidae","Stomias","affinis","",f,,6,1,1,,,,,10167,,6,37,91,1581,10167,,,,,f,f,f,f,,"",,"",,,"",,,0,3182,,,0.4,0.00148,3.14,"",t,t,,"32.43","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Stomiiformes.NA.Stomiidae.Stomias.Affinis","",""
626365,"Stromateus stellatus","Starry butterfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Stromateidae","Stromateus","stellatus","",f,,6,1,1,,,,,26365,,6,60,425,5813,26365,,,,,f,f,f,f,,"",,"",,,"",,,,,,,0.96,0.0162181,3.03,"",t,t,,"17.86","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Stromateidae.Stromateus.Stellatus","",""
601771,"Synodus saurus","Atlantic lizardfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Aulopiformes","NA","Synodontidae","Synodus","saurus","",f,,6,1,1,,,,,1771,,6,39,160,3034,1771,,,,,f,f,f,f,,"",,"",,,"",,,1,400,,,0.16,0.00501,3.16,"",t,t,,"47.08","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Aulopiformes.NA.Synodontidae.Synodus.Saurus","",""
69153523,"Chorus giganteus","top shell whelk","Mollusca","NA","NA","Gastropoda","NA","Neogastropoda","NA","Muricidae","Chorus","giganteus","",f,,6,1,1,,,,,,153523,,,,,,1064,10280,2011,27358,f,f,f,f,,"",,"",,,"",,,,,,,,,,"",t,t,,"","","Deng","2019-11-21","Mollusca.NA.NA.Gastropoda.NA.Neogastropoda.NA.Muricidae.Chorus.Giganteus","",""
600602,"Thryssa vitrirostris","Orangemouth anchovy","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Engraulidae","Thryssa","vitrirostris","",f,,6,1,1,,,,,602,,6,28,454,9432,602,,,,,f,f,f,f,,"",,"",,,"",,,0,50,,,0.56,0.00617,3.13,"",t,t,,"23.54","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Thryssa.Vitrirostris","",""
604562,"Triacanthus biaculeatus","Short-nosed tripodfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Tetraodontiformes","NA","Triacanthidae","Triacanthus","biaculeatus","",f,,6,1,1,,,,,4562,,6,62,444,8998,4562,,,,,f,f,f,f,,"",,"",,,"",,,1,60,,,0.22,0.0105,3.01,"",t,t,,"39.76","Medium","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Triacanthidae.Triacanthus.Biaculeatus","",""
647843,"Tribolodon brandtii","Pacific redfin","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Cypriniformes","NA","Cyprinidae","Tribolodon","brandtii","",f,,6,1,1,,,,,47843,,6,30,122,7505,47843,,,,,f,f,f,f,,"",,"",,,"",,,1,20,,,0.16,,,"",t,t,,"48.51","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Cypriniformes.NA.Cyprinidae.Tribolodon.Brandtii","",""
608078,"Virididentex acromegalus","Bulldog dentex","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sparidae","Virididentex","acromegalus","",f,,6,1,1,,,,,8078,,6,60,330,6361,8078,,,,,f,f,f,f,,"",,"",,,"",,,40,60,,,0.16,0.0128825,3,"",t,t,,"52.24","Low","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Virididentex.Acromegalus","",""
614397,"Zebrias synapturoides","Indian zebra sole","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Pleuronectiformes","NA","Soleidae","Zebrias","synapturoides","",f,,6,1,1,,,,,14397,,6,61,441,4584,14397,,,,,f,f,f,f,,"",,"",,,"",,,43,125,,,0.55,0.0107,3.07,"",t,t,,"24.15","High","Deng","2019-11-21","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Soleidae.Zebrias.Synapturoides","",""
601872,"Arctogadus glacialis","Arctic cod","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Gadidae","Arctogadus","glacialis","ASFIS2019: Typo in ASFIS, 'artic' for 'arctic' (NB, 05/06/2019).",f,1,6,18,5,,32,,,1872,,6,44,183,7981,1872,,,,,,,,f,28.4375,"",,"",6,,"",87,69,0,1000,,,,,,"",t,f,,"31.58","Medium","","2019-06-05","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Gadidae.Arctogadus.Glacialis","",""
600861,"Carcharhinus amblyrhynchos","Blacktail reef shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Carcharhinidae","Carcharhinus","amblyrhynchos","Changed common name from Grey reef shark to Blacktail reef shark (Sept 26, 2012). Why not following FAO (NB, 05/06/2019)? ",f,1,6,20,9,2,38,845,4,861,,4,8,11,1358,861,,,,,f,f,f,f,209,"",,"",4.11,0.49,"",29,-35,0,1000,209.1,96097,0.29,0.01,3.13,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"47.21","Very low","Deng","2019-06-05","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Carcharhinidae.Carcharhinus.Amblyrhynchos","",""
601696,"Atherina boyeri","Big-scale sand smelt","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Atheriniformes","NA","Atherinidae","Atherina","boyeri","ASFIS2019: Changed common name from Bigscale sand smelt to Big-scale sand smelt (NB, 05/06/2019).",f,1,6,4,12,1,37,1041,3,1696,,6,49,218,164,1696,,,,,f,t,f,f,16,"",,"",3.12,0.26,"",61,27,0,21,16.4,31,0.34,0.01,3.07,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"43.24","Medium","Deng","2019-06-05","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Atheriniformes.NA.Atherinidae.Atherina.Boyeri","",""
600779,"Apristurus profundorum","Deep-water catshark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Scyliorhinidae","Apristurus","profundorum","ASFIS2019: Changed common name from Deepwater catshark to Deep-water catshark (NB, 05/06/2019).",f,1,6,19,9,2,38,835,4,779,,4,8,10,8966,779,,,,,f,f,f,f,44,"",,"",3.81,0.53,"",41,37,1100,1750,44.44,421,0.23,0,3.11,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"32.33","Very low","Deng","2019-06-05","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Scyliorhinidae.Apristurus.Profundorum","",""
