taxon_key,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name
600870,Carcharhinus galapagensis,Galapagos shark,20,9,Large sharks (>=90 cm),Sharks & rays
690094,Crassostrea corteziensis,Cortez oyster,29,11,Other demersal invertebrates,Molluscs
604461,Epinephelus tauvina,Greasy grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604255,Psettichthys melanostictus,Pacific sand sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes
690334,Sicyonia brevirostris,Rock shrimp,26,10,Shrimps,Crustaceans
600907,Triaenodon obesus,Whitetip reef shark,20,9,Large sharks (>=90 cm),Sharks & rays
601055,Saurida undosquamis,Brushtooth lizardfish,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
601005,Seriola dumerili,Greater amberjack,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
612081,Plagioscion surinamensis,Pacora,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600854,Scyliorhinus stellaris,Nursehound,20,9,Large sharks (>=90 cm),Sharks & rays
600295,Anguilla japonica,Japanese eel,6,12,Large demersals (>=90 cm),Other fishes & inverts
501905,Thunnus,Tunas,3,4,Large pelagics (>=90 cm),Tuna & billfishes
600481,Trisopterus minutus,Poor cod,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
600300,Conger oceanicus,American conger,6,12,Large demersals (>=90 cm),Other fishes & inverts
690618,Pandalus kessleri,Grass shrimp,26,10,Shrimps,Crustaceans
603085,Fowlerichthys ocellatus,Ocellated frogfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
606482,Taeniurops meyeni,Round ribbontail ray,22,9,Large rays (>=90 cm),Sharks & rays
605158,Epinephelus akaara,Hong Kong grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
602501,Anarhichas lupus,Atlantic wolffish,6,3,Large demersals (>=90 cm),Perch-likes
600310,Lota lota,Burbot,6,5,Large demersals (>=90 cm),Cod-likes
600477,Channichthys rhinoceratus,Unicorn icefish,5,3,Medium demersals (30 - 89 cm),Perch-likes
601772,Tetragonurus cuvieri,Smalleye squaretail,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
600858,Carcharhinus albimarginatus,Silvertip shark,20,9,Large sharks (>=90 cm),Sharks & rays
612919,Seriolella caerulea,White warehou,8,3,Medium bathypelagics (30 - 89 cm),Perch-likes
600516,Reinhardtius hippoglossoides,Greenland halibut,23,7,Small to medium flatfishes (<90 cm),Flatfishes
500142,Scomber,Chub mackerels,2,3,Medium pelagics (30 - 89 cm),Perch-likes
690242,Carcinus aestuarii,Mediterranean shore crab,27,10,"Lobsters, crabs",Crustaceans
602530,Petromyzon marinus,Sea lamprey,6,12,Large demersals (>=90 cm),Other fishes & inverts
600637,Hexanchus griseus,Bluntnose sixgill shark,20,9,Large sharks (>=90 cm),Sharks & rays
600392,Arripis georgianus,Ruff,2,3,Medium pelagics (30 - 89 cm),Perch-likes
600360,Sander lucioperca,Pike-perch,3,3,Large pelagics (>=90 cm),Perch-likes
617190,Myripristis woodsi,Whitespot soldierfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
605772,Zoramia gilberti,Gilberts cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
607848,Apogon amboinensis,Ambon cardinalfish,13,3,Small benthopelagics (<30 cm),Perch-likes
605607,Cymolutes praetextatus,Knife razorfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605782,Cheilodipterus singapurensis,Truncate cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605641,Stethojulis strigiventer,Three-ribbon wrasse,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605389,Echidna polyzona,Barred moray,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
605873,Pentapodus trivittatus,Three-striped whiptail,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605572,Chaetodon quadrimaculatus,Fourspot butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
604543,Acanthopagrus bifasciatus,Twobar seabream,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601158,Sparisoma aurofrenatum,Redband parrotfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
603602,Chaetodon capistratus,Foureye butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
607187,Arothron manilensis,Narrowlined puffer,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
605675,Chromis margaritifer,Bicolor chromis,16,3,Small reef assoc. fish (<30 cm),Perch-likes
606635,Cantherhines pardalis,Honeycomb filefish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
605566,Chaetodon melannotus,Blackback butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
606503,Aeoliscus strigatus,Razorfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
690433,Litopenaeus occidentalis,Western white shrimp,26,10,Shrimps,Crustaceans
690682,Tawera gayi,Gay's little venus,29,11,Other demersal invertebrates,Molluscs
606369,Plectorhinchus vittatus,Indian Ocean oriental sweetlips,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605553,Scarus psittacus,Common parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600964,Aulostomus maculatus,Trumpetfish,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
601842,Lethrinus erythropterus,Longfin emperor,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606438,Scarus tricolor,Tricolour parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
607626,Plectorhinchus sordidus,Sordid rubberlip,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
607937,Sphyraena flavicauda,Yellowtail barracuda,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
602574,Dasyatis sabina,Atlantic stingray,21,9,Small to medium rays (<90 cm),Sharks & rays
605804,Kyphosus bigibbus,Brown chub,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601854,Lethrinus atkinsoni,Pacific yellowtail emperor,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
614155,Synodus scituliceps,Shorthead lizardfish,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
608726,Alphestes afer,Mutton hamlet,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601117,Pomacanthus arcuatus,Gray angelfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
603594,Girella nigricans,Opaleye,5,3,Medium demersals (30 - 89 cm),Perch-likes
605578,Chaetodon trifascialis,Chevron butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605580,Chaetodon ulietensis,Pacific doublesaddle butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690085,Sepia officinalis,Common cuttlefish,25,12,Cephalopods,Other fishes & inverts
605624,Coris aygula,Clown coris,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
605634,Halichoeres trimaculatus,Threespot wrasse,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605590,Heniochus monoceros,Masked bannerfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605867,Pentapodus caninus,Small-toothed whiptail,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690778,Cypraea mauritiana,Humpback cowrie,29,11,Other demersal invertebrates,Molluscs
605677,Chromis ternatensis,Ternate chromis,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605539,Hipposcarus longiceps,Pacific longnose parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606457,Cromileptes altivelis,Humpback grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600942,Acanthurus bahianus,Ocean surgeon,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600154,Lutjanus jocu,Dog snapper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
606932,Naso thynnoides,Oneknife unicornfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604907,Sargocentron caudimaculatum,Silverspot squirrelfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
604613,Siganus luridus,Dusky spinefoot,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605589,Heniochus chrysostomus,Threeband pennantfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605715,Pomacentrus amboinensis,Ambon damsel,16,3,Small reef assoc. fish (<30 cm),Perch-likes
606017,Paracanthurus hepatus,Palette surgeonfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605591,Heniochus singularius,Singular bannerfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605542,Chlorurus bowersi,Bower's parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606018,Zebrasoma flavescens,Yellow tang,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601107,Lactophrys trigonus,Buffalo trunkfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
606027,Pseudobalistes flavimarginatus,Yellowmargin triggerfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
606362,Plectorhinchus albovittatus,Two-stripe sweetlips,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
606368,Plectorhinchus obscurus,Giant sweetlips,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601923,Carangoides bajad,Orangespotted trevally,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601068,Halichoeres radiatus,Puddingwife wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605195,Pterois volitans,Red lionfish,17,8,Medium reef assoc. fish (30 - 89 cm),Scorpionfishes
601404,Lutjanus apodus,Schoolmaster snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606440,Epinephelus coeruleopunctatus,Whitespotted grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605621,Pteragogus guttatus,Sneaky wrasse,4,3,Small demersals (<30 cm),Perch-likes
690304,Lobatus gigas,Pink conch,29,11,Other demersal invertebrates,Molluscs
605588,Heniochus acuminatus,Pennant coralfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
600187,Macolor niger,Black and white snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605989,Parupeneus ciliatus,Whitesaddle goatfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
603608,Holacanthus bermudensis,Angelfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
602583,Myliobatis goodei,Southern eagle ray,22,9,Large rays (>=90 cm),Sharks & rays
590160,Pinctada,Mother of pearl oysters,29,11,Other demersal invertebrates,Molluscs
605350,Epinephelus maculatus,Highfin grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601843,Lethrinus mahsena,Sky emperor,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
603704,Astroscopus y-graecum,Southern stargazer,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605498,Bodianus axillaris,Axilspot hogfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
607943,Synodus jaculum,Lighthouse lizardfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
690022,Pleoticus muelleri,Argentine red shrimp,26,10,Shrimps,Crustaceans
690429,Patinopecten caurinus,Weathervane scallop,29,11,Other demersal invertebrates,Molluscs
605584,Forcipiger flavissimus,Longnose butterfly fish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
606021,Naso brevirostris,Spotted unicornfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690163,Penaeus semisulcatus,Green tiger prawn,26,10,Shrimps,Crustaceans
601216,Mycteroperca venenosa,Yellowfin grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606450,Cephalopholis miniata,Coral hind,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690088,Octopus vulgaris,Common octopus,25,12,Cephalopods,Other fishes & inverts
601211,Mycteroperca interstitialis,Yellowmouth grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605564,Chaetodon lineolatus,Lined butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
604097,Hemitripterus americanus,Sea raven,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes
604659,Diodon holocanthus,Longspined porcupinefish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
690205,Jasus frontalis,Juan Fernandez rock lobster,27,10,"Lobsters, crabs",Crustaceans
601910,Carangoides plagiotaenia,Barcheek trevally,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600019,Balistes vetula,Queen triggerfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
605132,Torpedo marmorata,Marbled electric ray,22,9,Large rays (>=90 cm),Sharks & rays
607184,Anomalops katoptron,Splitfin flashlightfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
603240,Membras martinica,Rough silverside,1,12,Small pelagics (<30 cm),Other fishes & inverts
600004,Engraulis ringens,Anchoveta,1,1,Small pelagics (<30 cm),Anchovies
600105,Alosa immaculata,Pontic shad,2,2,Medium pelagics (30 - 89 cm),Herring-likes
607938,Sphyraena putnamae,Sawtooth barracuda,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601056,Rypticus saponaceus,Greater soapfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601067,Bodianus rufus,Spanish hogfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605774,Zoramia perlita,Pearly cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605790,Kuhlia mugil,Barred flagtail,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606672,Amanses scopas,Broom filefish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
690882,Parribacus caledonicus,Caledonian mitten lobster,27,10,"Lobsters, crabs",Crustaceans
605739,Platax teira,Longfin batfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
614300,Chaetodon lunulatus,Oval butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605780,Cheilodipterus artus,Wolf cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690896,Goneplax rhomboides,Goneplax rhomboides,27,10,"Lobsters, crabs",Crustaceans
690755,Ensis siliqua,Sword razor shell,29,11,Other demersal invertebrates,Molluscs
607310,Neoniphon argenteus,Clearfin squirrelfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
500638,Isurus,Mako sharks,20,9,Large sharks (>=90 cm),Sharks & rays
605610,Novaculichthys taeniourus,Rockmover wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601153,Scarus coeruleus,Blue parrotfish,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
606400,Arothron nigropunctatus,Blackspotted puffer,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
605764,Nectamia savayensis,Samoan cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
607309,Myripristis violacea,Lattice soldierfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
690675,Tapes rhomboides,Banded carpet shell,29,11,Other demersal invertebrates,Molluscs
601832,Gnathodentex aureolineatus,Striped large-eye bream,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601139,Haemulon parra,Sailor's grunt,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601071,Lachnolaimus maximus,Hogfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604888,Anampses caeruleopunctatus,Bluespotted wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601140,Haemulon plumierii,White grunt,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
609197,Chelidonichthys obscurus,Longfin gurnard,1,1,Small pelagics (<30 cm),Anchovies
605640,Stethojulis bandanensis,Red shoulder wrasse,16,3,Small reef assoc. fish (<30 cm),Perch-likes
611868,Chromis limbata,Azores chromis,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690090,Palaemon serratus,Common prawn,26,10,Shrimps,Crustaceans
606661,Epinephelus macrospilos,Snubnose grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600261,Lutjanus fulviflamma,Dory snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601024,Chaetodipterus faber,Atlantic spadefish,5,3,Medium demersals (30 - 89 cm),Perch-likes
605597,Oxycheilinus celebicus,Celebes wrasse,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605115,Chelon dumerili,Grooved mullet,1,1,Small pelagics (<30 cm),Anchovies
606610,Chelonodon patoca,Milkspotted puffer,1,1,Small pelagics (<30 cm),Anchovies
605756,Apogon exostigma,Narrowstripe cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605586,Hemitaurichthys polylepis,Pyramid butterflyfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
604744,Acanthurus olivaceus,Orangespot surgeonfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601161,Sparisoma viride,Stoplight parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
603599,Chaetodipterus zonatus,Pacific spadefish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606670,Parapercis millepunctata,Blackdotted sand perch,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605457,Centropyge flavissima,Lemonpeel angelfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
606370,Plectorhinchus picus,Painted sweetlip,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606561,Parapercis clathrata,Latticed sandperch,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605599,Oxycheilinus digramma,Cheeklined wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604910,Myripristis berndti,Blotcheye soldierfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
606526,Arothron stellatus,Stellate puffer,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
690200,Pinctada fucata,Japanese pearl oyster,29,11,Other demersal invertebrates,Molluscs
601574,Alosa aestivalis,Blueback shad,2,2,Medium pelagics (30 - 89 cm),Herring-likes
606441,Aethaloperca rogaa,Redmouth grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601408,Lutjanus argentiventris,Yellow snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
608087,Enchelycore anatina,Fangtooth moray,6,12,Large demersals (>=90 cm),Other fishes & inverts
606505,Myripristis vittata,Whitetip soldierfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
600176,Lutjanus russellii,Russell's snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601227,Calamus penna,Sheepshead porgy,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690250,Panulirus polyphagus,Mud spiny lobster,27,10,"Lobsters, crabs",Crustaceans
606029,Sufflamen bursa,Boomerang triggerfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
606582,Neoniphon opercularis,Black squirrelfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
604826,Plectropomus leopardus,Leopard coralgrouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
606534,Sebastes schlegelii,Korean rockfish,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
612744,Bodianus loxozonus,Blackfin hogfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604275,Aluterus scriptus,Scribbled leatherjacket filefish,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
605398,Synodus variegatus,Variegated lizardfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
690616,Pandalus goniurus,Humpy shrimp,26,10,Shrimps,Crustaceans
601309,Aulostomus chinensis,Chinese trumpetfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
607641,Bothus mancus,Flowery flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
601321,Bothus pantherinus,Leopard flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
605758,Apogon kallopterus,Iridescent cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605993,Parupeneus multifasciatus,Manybar goatfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601909,Carangoides orthogrammus,Island trevally,2,3,Medium pelagics (30 - 89 cm),Perch-likes
600382,Seriola lalandi,Yellowtail amberjack,15,3,Large benthopelagics (>=90 cm),Perch-likes
605950,Zanclus cornutus,Moorish idol,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601221,Calamus bajonado,Jolthead porgy,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600729,Squatina californica,Pacific angelshark,20,9,Large sharks (>=90 cm),Sharks & rays
603322,Dermatolepis inermis,Marbled grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
